"","trial","subject","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
"1827",1827,20,6,1.699,5,0,5,"69ee792c66e99d9dc5c7793f"
"1828",1828,20,4,2.001,5,0,5,"69ee792c66e99d9dc5c7793f"
"1829",1829,20,2,1.385,5,0,5,"69ee792c66e99d9dc5c7793f"
"1830",1830,20,6,1.081,5,0,5,"69ee792c66e99d9dc5c7793f"
"1831",1831,20,8,1.488,5,1,8,"69ee792c66e99d9dc5c7793f"
"1832",1832,20,2,1.325,5,0,5,"69ee792c66e99d9dc5c7793f"
"1833",1833,20,4,1.514,5,0,5,"69ee792c66e99d9dc5c7793f"
"1834",1834,20,8,0.757,5,1,8,"69ee792c66e99d9dc5c7793f"
"1835",1835,20,3,0.939,5,0,5,"69ee792c66e99d9dc5c7793f"
"1836",1836,20,7,1.549,5,1,7,"69ee792c66e99d9dc5c7793f"
"1837",1837,20,3,2.253,5,1,3,"69ee792c66e99d9dc5c7793f"
"1838",1838,3,3,1.173,5,1,3,"69a65cb77a65aab485084932"
"1839",1839,3,4,1.602,5,0,5,"69a65cb77a65aab485084932"
"1840",1840,3,6,1.312,5,1,6,"69a65cb77a65aab485084932"
"1841",1841,3,3,1.909,5,0,5,"69a65cb77a65aab485084932"
"1842",1842,3,2,2.272,5,0,5,"69a65cb77a65aab485084932"
"1843",1843,3,4,1.988,5,0,5,"69a65cb77a65aab485084932"
"1844",1844,3,7,1.675,5,1,7,"69a65cb77a65aab485084932"
"1845",1845,3,8,1.018,5,1,8,"69a65cb77a65aab485084932"
"1846",1846,3,7,1.305,5,1,7,"69a65cb77a65aab485084932"
"1847",1847,3,8,1.349,5,1,8,"69a65cb77a65aab485084932"
"1848",1848,3,6,1.772,5,1,6,"69a65cb77a65aab485084932"
"1849",1849,3,3,1.941,5,0,5,"69a65cb77a65aab485084932"
"1850",1850,3,4,1.552,5,1,4,"69a65cb77a65aab485084932"
"1851",1851,3,8,1.238,5,1,8,"69a65cb77a65aab485084932"
"1852",1852,3,7,1.519,5,1,7,"69a65cb77a65aab485084932"
"1853",1853,3,2,1.801,5,0,5,"69a65cb77a65aab485084932"
"1854",1854,3,6,1.084,5,1,6,"69a65cb77a65aab485084932"
"1855",1855,3,2,1.796,5,0,5,"69a65cb77a65aab485084932"
"1856",1856,3,7,1.143,5,1,7,"69a65cb77a65aab485084932"
"1857",1857,3,6,1.158,5,1,6,"69a65cb77a65aab485084932"
"1858",1858,3,8,0.956,5,1,8,"69a65cb77a65aab485084932"
"1859",1859,3,4,2.6,5,1,4,"69a65cb77a65aab485084932"
"1860",1860,3,3,1.42,5,0,5,"69a65cb77a65aab485084932"
"1861",1861,3,6,0.954,5,1,6,"69a65cb77a65aab485084932"
"1862",1862,3,8,1.49,5,1,8,"69a65cb77a65aab485084932"
"1863",1863,3,2,2.073,5,0,5,"69a65cb77a65aab485084932"
"1864",1864,3,7,2.007,5,1,7,"69a65cb77a65aab485084932"
"1865",1865,3,8,1.078,5,1,8,"69a65cb77a65aab485084932"
"1866",1866,3,7,1.28,5,1,7,"69a65cb77a65aab485084932"
"1867",1867,3,3,1.375,5,1,3,"69a65cb77a65aab485084932"
"1868",1868,3,4,1.968,5,0,5,"69a65cb77a65aab485084932"
"1869",1869,3,3,2.274,5,0,5,"69a65cb77a65aab485084932"
"1870",1870,3,2,2.257,5,0,5,"69a65cb77a65aab485084932"
"1871",1871,3,2,2.753,5,0,5,"69a65cb77a65aab485084932"
"1872",1872,3,6,1.992,5,1,6,"69a65cb77a65aab485084932"
"1873",1873,3,4,1.384,5,1,4,"69a65cb77a65aab485084932"
"1874",1874,3,7,2.295,5,0,5,"69a65cb77a65aab485084932"
"1875",1875,3,3,1.843,5,0,5,"69a65cb77a65aab485084932"
"1876",1876,3,2,1.266,5,0,5,"69a65cb77a65aab485084932"
"1877",1877,3,6,1.212,5,1,6,"69a65cb77a65aab485084932"
"1878",1878,3,4,1.187,5,1,4,"69a65cb77a65aab485084932"
"1879",1879,3,7,1.056,5,1,7,"69a65cb77a65aab485084932"
"1880",1880,3,7,1.027,5,1,7,"69a65cb77a65aab485084932"
"1881",1881,3,2,1.894,5,0,5,"69a65cb77a65aab485084932"
"1882",1882,3,4,1.502,5,0,5,"69a65cb77a65aab485084932"
"1883",1883,3,6,1.223,5,1,6,"69a65cb77a65aab485084932"
"1884",1884,3,4,2.189,5,0,5,"69a65cb77a65aab485084932"
"1885",1885,3,8,1.957,5,1,8,"69a65cb77a65aab485084932"
"1886",1886,3,6,1.929,5,0,5,"69a65cb77a65aab485084932"
"1887",1887,3,2,2.285,5,0,5,"69a65cb77a65aab485084932"
"1888",1888,3,3,2.039,5,0,5,"69a65cb77a65aab485084932"
"1889",1889,3,3,1.67,5,0,5,"69a65cb77a65aab485084932"
"1890",1890,3,8,1.752,5,0,5,"69a65cb77a65aab485084932"
"1891",1891,3,6,2.356,5,0,5,"69a65cb77a65aab485084932"
"1892",1892,3,8,1.594,5,1,8,"69a65cb77a65aab485084932"
"1893",1893,3,6,1.93,5,1,6,"69a65cb77a65aab485084932"
"1894",1894,3,3,1.93,5,0,5,"69a65cb77a65aab485084932"
"1895",1895,3,7,2.156,5,0,5,"69a65cb77a65aab485084932"
"1896",1896,3,3,2.74,5,0,5,"69a65cb77a65aab485084932"
"1897",1897,3,4,2.055,5,0,5,"69a65cb77a65aab485084932"
"1898",1898,3,6,2.806,5,1,6,"69a65cb77a65aab485084932"
"1899",1899,3,4,1.742,5,0,5,"69a65cb77a65aab485084932"
"1900",1900,3,2,1.288,5,0,5,"69a65cb77a65aab485084932"
"1901",1901,3,7,1.591,5,0,5,"69a65cb77a65aab485084932"
"1902",1902,3,2,2.155,5,0,5,"69a65cb77a65aab485084932"
"1903",1903,3,2,2.068,5,0,5,"69a65cb77a65aab485084932"
"1904",1904,3,3,2.376,5,0,5,"69a65cb77a65aab485084932"
"1905",1905,3,4,1.648,5,0,5,"69a65cb77a65aab485084932"
"1906",1906,3,7,1.401,5,1,7,"69a65cb77a65aab485084932"
"1907",1907,3,8,2.295,5,1,8,"69a65cb77a65aab485084932"
"1908",1908,3,8,1.777,5,1,8,"69a65cb77a65aab485084932"
"1909",1909,3,6,1.46,5,1,6,"69a65cb77a65aab485084932"
"1910",1910,3,4,1.61,5,0,5,"69a65cb77a65aab485084932"
"1911",1911,3,2,1.637,5,0,5,"69a65cb77a65aab485084932"
"1912",1912,3,3,1.797,5,0,5,"69a65cb77a65aab485084932"
"1913",1913,3,8,1.568,5,1,8,"69a65cb77a65aab485084932"
"1914",1914,3,6,2.12,5,1,6,"69a65cb77a65aab485084932"
"1915",1915,3,3,1.737,5,0,5,"69a65cb77a65aab485084932"
"1916",1916,3,2,2.255,5,0,5,"69a65cb77a65aab485084932"
"1917",1917,3,4,2.003,5,0,5,"69a65cb77a65aab485084932"
"1918",1918,3,4,2.145,5,0,5,"69a65cb77a65aab485084932"
"1919",1919,3,6,2.24,5,1,6,"69a65cb77a65aab485084932"
"1920",1920,3,7,1.928,5,1,7,"69a65cb77a65aab485084932"
"1921",1921,3,3,1.812,5,0,5,"69a65cb77a65aab485084932"
"1922",1922,3,7,2.289,5,1,7,"69a65cb77a65aab485084932"
"1923",1923,3,2,2.1,5,0,5,"69a65cb77a65aab485084932"
"1924",1924,3,8,1.701,5,1,8,"69a65cb77a65aab485084932"
"1925",1925,3,2,2.864,5,0,5,"69a65cb77a65aab485084932"
"1926",1926,3,3,2.015,5,0,5,"69a65cb77a65aab485084932"
"1927",1927,3,3,1.585,5,1,3,"69a65cb77a65aab485084932"
"1928",1928,3,8,1.357,5,1,8,"69a65cb77a65aab485084932"
"1929",1929,3,2,3.365,5,0,5,"69a65cb77a65aab485084932"
"1930",1930,3,6,2.512,5,1,6,"69a65cb77a65aab485084932"
"1931",1931,3,7,1.802,5,1,7,"69a65cb77a65aab485084932"
"1932",1932,3,8,1.64,5,1,8,"69a65cb77a65aab485084932"
"1933",1933,3,6,2.131,5,1,6,"69a65cb77a65aab485084932"
"1934",1934,3,8,1.425,5,1,8,"69a65cb77a65aab485084932"
"1935",1935,3,4,1.403,5,1,4,"69a65cb77a65aab485084932"
"1936",1936,3,2,1.796,5,0,5,"69a65cb77a65aab485084932"
"1937",1937,3,4,2.099,5,0,5,"69a65cb77a65aab485084932"
"1938",1938,3,6,1.993,5,0,5,"69a65cb77a65aab485084932"
"1939",1939,3,3,2.641,5,1,3,"69a65cb77a65aab485084932"
"1940",1940,3,7,1.723,5,1,7,"69a65cb77a65aab485084932"
"1941",1941,3,6,2.054,5,1,6,"69a65cb77a65aab485084932"
"1942",1942,3,2,1.876,5,0,5,"69a65cb77a65aab485084932"
"1943",1943,3,7,1.887,5,1,7,"69a65cb77a65aab485084932"
"1944",1944,3,3,1.953,5,0,5,"69a65cb77a65aab485084932"
"1945",1945,3,3,2.068,5,0,5,"69a65cb77a65aab485084932"
"1946",1946,3,8,1.706,5,1,8,"69a65cb77a65aab485084932"
"1947",1947,3,8,1.438,5,1,8,"69a65cb77a65aab485084932"
"1948",1948,3,7,1.32,5,1,7,"69a65cb77a65aab485084932"
"1949",1949,3,6,1.392,5,1,6,"69a65cb77a65aab485084932"
"1950",1950,3,2,1.418,5,0,5,"69a65cb77a65aab485084932"
"1951",1951,3,4,1.803,5,1,4,"69a65cb77a65aab485084932"
"1952",1952,3,3,1.491,5,1,3,"69a65cb77a65aab485084932"
"1953",1953,3,8,1.12,5,1,8,"69a65cb77a65aab485084932"
"1954",1954,3,4,2.272,5,0,5,"69a65cb77a65aab485084932"
"1955",1955,3,4,1.303,5,1,4,"69a65cb77a65aab485084932"
"1956",1956,3,7,1.088,5,1,7,"69a65cb77a65aab485084932"
"1957",1957,3,6,1.169,5,1,6,"69a65cb77a65aab485084932"
"1958",1958,3,3,2.77,5,0,5,"69a65cb77a65aab485084932"
"1959",1959,3,8,0.876,5,1,8,"69a65cb77a65aab485084932"
"1960",1960,3,2,1.825,5,0,5,"69a65cb77a65aab485084932"
"1961",1961,3,2,1.354,5,0,5,"69a65cb77a65aab485084932"
"1962",1962,3,8,0.831,5,1,8,"69a65cb77a65aab485084932"
"1963",1963,3,4,2.219,5,1,4,"69a65cb77a65aab485084932"
"1964",1964,3,6,2.024,5,1,6,"69a65cb77a65aab485084932"
"1965",1965,3,7,1.319,5,1,7,"69a65cb77a65aab485084932"
"1966",1966,3,8,0.978,5,1,8,"69a65cb77a65aab485084932"
"1967",1967,3,4,1.918,5,0,5,"69a65cb77a65aab485084932"
"1968",1968,3,6,0.855,5,1,6,"69a65cb77a65aab485084932"
"1969",1969,3,3,2.526,5,0,5,"69a65cb77a65aab485084932"
"1970",1970,3,4,2.645,5,0,5,"69a65cb77a65aab485084932"
"1971",1971,3,6,1.543,5,1,6,"69a65cb77a65aab485084932"
"1972",1972,3,3,2.606,5,0,5,"69a65cb77a65aab485084932"
"1973",1973,3,7,1.37,5,1,7,"69a65cb77a65aab485084932"
"1974",1974,3,7,1.2,5,1,7,"69a65cb77a65aab485084932"
"1975",1975,1,4,1.542,5,0,5,"67f12c6537225c87ef8abc87"
"1976",1976,1,3,1.66,5,0,5,"67f12c6537225c87ef8abc87"
"1977",1977,1,6,1.572,5,0,5,"67f12c6537225c87ef8abc87"
"1978",1978,1,8,1.428,5,1,8,"67f12c6537225c87ef8abc87"
"1979",1979,1,8,1.424,5,1,8,"67f12c6537225c87ef8abc87"
"1980",1980,1,4,1.734,5,1,4,"67f12c6537225c87ef8abc87"
"1981",1981,1,6,1.729,5,0,5,"67f12c6537225c87ef8abc87"
"1982",1982,1,8,1.593,5,1,8,"67f12c6537225c87ef8abc87"
"1983",1983,1,3,1.912,5,0,5,"67f12c6537225c87ef8abc87"
"1984",1984,1,7,1.727,5,1,7,"67f12c6537225c87ef8abc87"
"1985",1985,1,7,1.887,5,1,7,"67f12c6537225c87ef8abc87"
"1986",1986,1,2,2.811,5,0,5,"67f12c6537225c87ef8abc87"
"1987",1987,1,3,1.636,5,1,3,"67f12c6537225c87ef8abc87"
"1988",1988,1,2,1.611,5,0,5,"67f12c6537225c87ef8abc87"
"1989",1989,1,2,1.82,5,0,5,"67f12c6537225c87ef8abc87"
"1990",1990,1,4,1.894,5,0,5,"67f12c6537225c87ef8abc87"
"1991",1991,1,6,1.336,5,1,6,"67f12c6537225c87ef8abc87"
"1992",1992,1,7,1.862,5,1,7,"67f12c6537225c87ef8abc87"
"1993",1993,1,2,1.644,5,0,5,"67f12c6537225c87ef8abc87"
"1994",1994,1,6,1.927,5,1,6,"67f12c6537225c87ef8abc87"
"1995",1995,1,2,1.506,5,0,5,"67f12c6537225c87ef8abc87"
"1996",1996,1,7,1.451,5,0,5,"67f12c6537225c87ef8abc87"
"1997",1997,1,3,2.093,5,1,3,"67f12c6537225c87ef8abc87"
"1998",1998,1,7,1.372,5,1,7,"67f12c6537225c87ef8abc87"
"1999",1999,1,6,1.419,5,1,6,"67f12c6537225c87ef8abc87"
"2000",2000,1,3,2.147,5,0,5,"67f12c6537225c87ef8abc87"
"2001",2001,1,4,1.777,5,0,5,"67f12c6537225c87ef8abc87"
"2002",2002,1,8,1.648,5,1,8,"67f12c6537225c87ef8abc87"
"2003",2003,1,7,1.648,5,1,7,"67f12c6537225c87ef8abc87"
"2004",2004,1,6,1.828,5,0,5,"67f12c6537225c87ef8abc87"
"2005",2005,1,2,2.309,5,0,5,"67f12c6537225c87ef8abc87"
"2006",2006,1,3,2.436,5,0,5,"67f12c6537225c87ef8abc87"
"2007",2007,1,8,1.463,5,1,8,"67f12c6537225c87ef8abc87"
"2008",2008,1,4,1.691,5,1,4,"67f12c6537225c87ef8abc87"
"2009",2009,1,8,1.349,5,1,8,"67f12c6537225c87ef8abc87"
"2010",2010,1,4,1.837,5,1,4,"67f12c6537225c87ef8abc87"
"2011",2011,1,4,1.074,5,0,5,"67f12c6537225c87ef8abc87"
"2012",2012,1,3,2.185,5,0,5,"67f12c6537225c87ef8abc87"
"2013",2013,1,4,2.229,5,0,5,"67f12c6537225c87ef8abc87"
"2014",2014,1,6,1.996,5,1,6,"67f12c6537225c87ef8abc87"
"2015",2015,1,2,1.858,5,0,5,"67f12c6537225c87ef8abc87"
"2016",2016,1,4,2.043,5,0,5,"67f12c6537225c87ef8abc87"
"2017",2017,1,3,1.547,5,0,5,"67f12c6537225c87ef8abc87"
"2018",2018,1,7,1.594,5,0,5,"67f12c6537225c87ef8abc87"
"2019",2019,1,7,1.73,5,1,7,"67f12c6537225c87ef8abc87"
"2020",2020,1,8,2.002,5,0,5,"67f12c6537225c87ef8abc87"
"2021",2021,1,2,1.761,5,0,5,"67f12c6537225c87ef8abc87"
"2022",2022,1,6,2.254,5,1,6,"67f12c6537225c87ef8abc87"
"2023",2023,1,8,1.717,5,1,8,"67f12c6537225c87ef8abc87"
"2024",2024,1,3,1.64,5,0,5,"67f12c6537225c87ef8abc87"
"2025",2025,1,2,2.091,5,1,2,"67f12c6537225c87ef8abc87"
"2026",2026,1,6,1.799,5,1,6,"67f12c6537225c87ef8abc87"
"2027",2027,1,7,1.997,5,1,7,"67f12c6537225c87ef8abc87"
"2028",2028,1,7,1.878,5,1,7,"67f12c6537225c87ef8abc87"
"2029",2029,1,6,2.339,5,0,5,"67f12c6537225c87ef8abc87"
"2030",2030,1,6,1.585,5,1,6,"67f12c6537225c87ef8abc87"
"2031",2031,1,2,1.85,5,0,5,"67f12c6537225c87ef8abc87"
"2032",2032,1,8,1.037,5,1,8,"67f12c6537225c87ef8abc87"
"2033",2033,1,7,1.808,5,0,5,"67f12c6537225c87ef8abc87"
"2034",2034,1,3,1.852,5,0,5,"67f12c6537225c87ef8abc87"
"2035",2035,1,7,1.533,5,0,5,"67f12c6537225c87ef8abc87"
"2036",2036,1,2,1.152,5,1,2,"67f12c6537225c87ef8abc87"
"2037",2037,1,8,2.137,5,1,8,"67f12c6537225c87ef8abc87"
"2038",2038,1,6,2.524,5,1,6,"67f12c6537225c87ef8abc87"
"2039",2039,1,4,1.545,5,1,4,"67f12c6537225c87ef8abc87"
"2040",2040,1,3,2.081,5,1,3,"67f12c6537225c87ef8abc87"
"2041",2041,1,4,1.631,5,0,5,"67f12c6537225c87ef8abc87"
"2042",2042,1,2,2.228,5,0,5,"67f12c6537225c87ef8abc87"
"2043",2043,1,4,2.245,5,1,4,"67f12c6537225c87ef8abc87"
"2044",2044,1,4,2.608,5,0,5,"67f12c6537225c87ef8abc87"
"2045",2045,1,2,2.125,5,1,2,"67f12c6537225c87ef8abc87"
"2046",2046,1,8,1.673,5,1,8,"67f12c6537225c87ef8abc87"
"2047",2047,1,7,1.936,5,1,7,"67f12c6537225c87ef8abc87"
"2048",2048,1,4,2.636,5,1,4,"67f12c6537225c87ef8abc87"
"2049",2049,1,4,1.845,5,1,4,"67f12c6537225c87ef8abc87"
"2050",2050,1,7,2.032,5,0,5,"67f12c6537225c87ef8abc87"
"2051",2051,1,2,2.17,5,0,5,"67f12c6537225c87ef8abc87"
"2052",2052,1,2,2.278,5,0,5,"67f12c6537225c87ef8abc87"
"2053",2053,1,8,2.064,5,1,8,"67f12c6537225c87ef8abc87"
"2054",2054,1,6,1.868,5,1,6,"67f12c6537225c87ef8abc87"
"2055",2055,1,6,1.95,5,1,6,"67f12c6537225c87ef8abc87"
"2056",2056,1,8,1.832,5,1,8,"67f12c6537225c87ef8abc87"
"2057",2057,1,3,2.653,5,0,5,"67f12c6537225c87ef8abc87"
"2058",2058,1,6,1.916,5,1,6,"67f12c6537225c87ef8abc87"
"2059",2059,1,3,2.539,5,1,3,"67f12c6537225c87ef8abc87"
"2060",2060,1,4,1.299,5,0,5,"67f12c6537225c87ef8abc87"
"2061",2061,1,2,1.802,5,0,5,"67f12c6537225c87ef8abc87"
"2062",2062,1,3,1.988,5,0,5,"67f12c6537225c87ef8abc87"
"2063",2063,1,6,1.05,5,1,6,"67f12c6537225c87ef8abc87"
"2064",2064,1,6,2.98,5,1,6,"67f12c6537225c87ef8abc87"
"2065",2065,1,7,2.226,5,0,5,"67f12c6537225c87ef8abc87"
"2066",2066,1,7,1.126,5,1,7,"67f12c6537225c87ef8abc87"
"2067",2067,1,3,1.958,5,0,5,"67f12c6537225c87ef8abc87"
"2068",2068,1,6,1.578,5,0,5,"67f12c6537225c87ef8abc87"
"2069",2069,1,3,1.722,5,0,5,"67f12c6537225c87ef8abc87"
"2070",2070,1,8,2.195,5,1,8,"67f12c6537225c87ef8abc87"
"2071",2071,1,8,2.747,5,1,8,"67f12c6537225c87ef8abc87"
"2072",2072,1,4,1.378,5,0,5,"67f12c6537225c87ef8abc87"
"2073",2073,1,7,1.722,5,1,7,"67f12c6537225c87ef8abc87"
"2074",2074,1,3,1.793,5,0,5,"67f12c6537225c87ef8abc87"
"2075",2075,1,3,1.581,5,1,3,"67f12c6537225c87ef8abc87"
"2076",2076,1,4,1.945,5,0,5,"67f12c6537225c87ef8abc87"
"2077",2077,1,7,2.136,5,1,7,"67f12c6537225c87ef8abc87"
"2078",2078,1,6,2.101,5,1,6,"67f12c6537225c87ef8abc87"
"2079",2079,1,7,2.239,5,1,7,"67f12c6537225c87ef8abc87"
"2080",2080,1,4,1.76,5,1,4,"67f12c6537225c87ef8abc87"
"2081",2081,1,2,1.704,5,0,5,"67f12c6537225c87ef8abc87"
"2082",2082,1,8,2.259,5,1,8,"67f12c6537225c87ef8abc87"
"2083",2083,1,6,2.127,5,1,6,"67f12c6537225c87ef8abc87"
"2084",2084,1,7,1.533,5,1,7,"67f12c6537225c87ef8abc87"
"2085",2085,1,8,2.524,5,0,5,"67f12c6537225c87ef8abc87"
"2086",2086,1,2,1.323,5,0,5,"67f12c6537225c87ef8abc87"
"2087",2087,1,3,1.347,5,0,5,"67f12c6537225c87ef8abc87"
"2088",2088,1,6,2.495,5,0,5,"67f12c6537225c87ef8abc87"
"2089",2089,1,8,1.831,5,1,8,"67f12c6537225c87ef8abc87"
"2090",2090,1,3,1.849,5,0,5,"67f12c6537225c87ef8abc87"
"2091",2091,1,6,2.259,5,0,5,"67f12c6537225c87ef8abc87"
"2092",2092,1,4,2.5,5,1,4,"67f12c6537225c87ef8abc87"
"2093",2093,1,7,1.757,5,0,5,"67f12c6537225c87ef8abc87"
"2094",2094,1,7,2.551,5,1,7,"67f12c6537225c87ef8abc87"
"2095",2095,1,4,2.165,5,1,4,"67f12c6537225c87ef8abc87"
"2096",2096,1,4,1.559,5,0,5,"67f12c6537225c87ef8abc87"
"2097",2097,1,2,2.459,5,0,5,"67f12c6537225c87ef8abc87"
"2098",2098,1,6,1.543,5,1,6,"67f12c6537225c87ef8abc87"
"2099",2099,1,8,1.832,5,1,8,"67f12c6537225c87ef8abc87"
"2100",2100,1,7,2.05,5,0,5,"67f12c6537225c87ef8abc87"
"2101",2101,1,3,1.709,5,0,5,"67f12c6537225c87ef8abc87"
"2102",2102,1,3,2.067,5,0,5,"67f12c6537225c87ef8abc87"
"2103",2103,1,6,2.566,5,0,5,"67f12c6537225c87ef8abc87"
"2104",2104,1,8,1.996,5,1,8,"67f12c6537225c87ef8abc87"
"2105",2105,1,2,1.644,5,0,5,"67f12c6537225c87ef8abc87"
"2106",2106,7,8,1.227,5,1,8,"69c28f25453a93389c4e0d53"
"2107",2107,7,3,3.057,5,1,3,"69c28f25453a93389c4e0d53"
"2108",2108,7,4,4.004,5,1,4,"69c28f25453a93389c4e0d53"
"2109",2109,7,3,2.346,5,1,3,"69c28f25453a93389c4e0d53"
"2110",2110,7,2,1.559,5,1,2,"69c28f25453a93389c4e0d53"
"2111",2111,7,6,1.405,5,1,6,"69c28f25453a93389c4e0d53"
"2112",2112,7,3,2.247,5,0,5,"69c28f25453a93389c4e0d53"
"2113",2113,7,7,1.643,5,1,7,"69c28f25453a93389c4e0d53"
"2114",2114,7,4,1.696,5,0,5,"69c28f25453a93389c4e0d53"
"2115",2115,7,6,1.936,5,0,5,"69c28f25453a93389c4e0d53"
"2116",2116,7,4,2.56,5,0,5,"69c28f25453a93389c4e0d53"
"2117",2117,7,2,1.947,5,0,5,"69c28f25453a93389c4e0d53"
"2118",2118,7,8,1.882,5,1,8,"69c28f25453a93389c4e0d53"
"2119",2119,7,8,2.088,5,1,8,"69c28f25453a93389c4e0d53"
"2120",2120,7,7,1.4,5,1,7,"69c28f25453a93389c4e0d53"
"2121",2121,7,6,1.139,5,1,6,"69c28f25453a93389c4e0d53"
"2122",2122,7,2,1.796,5,0,5,"69c28f25453a93389c4e0d53"
"2123",2123,7,7,1.378,5,1,7,"69c28f25453a93389c4e0d53"
"2124",2124,7,6,3.246,5,1,6,"69c28f25453a93389c4e0d53"
"2125",2125,7,7,1.984,5,1,7,"69c28f25453a93389c4e0d53"
"2126",2126,7,6,1.59,5,1,6,"69c28f25453a93389c4e0d53"
"2127",2127,7,6,1.812,5,1,6,"69c28f25453a93389c4e0d53"
"2128",2128,7,8,2.385,5,1,8,"69c28f25453a93389c4e0d53"
"2129",2129,7,2,2.764,5,0,5,"69c28f25453a93389c4e0d53"
"2130",2130,7,4,1.924,5,1,4,"69c28f25453a93389c4e0d53"
"2131",2131,7,2,2.094,5,0,5,"69c28f25453a93389c4e0d53"
"2132",2132,7,7,1.547,5,0,5,"69c28f25453a93389c4e0d53"
"2133",2133,7,8,1.44,5,0,5,"69c28f25453a93389c4e0d53"
"2134",2134,7,4,2.915,5,0,5,"69c28f25453a93389c4e0d53"
"2135",2135,7,4,3.339,5,0,5,"69c28f25453a93389c4e0d53"
"2136",2136,7,3,1.812,5,1,3,"69c28f25453a93389c4e0d53"
"2137",2137,7,7,1.959,5,1,7,"69c28f25453a93389c4e0d53"
"2138",2138,7,8,1.035,5,1,8,"69c28f25453a93389c4e0d53"
"2139",2139,7,3,1.903,5,1,3,"69c28f25453a93389c4e0d53"
"2140",2140,7,3,1.266,5,1,3,"69c28f25453a93389c4e0d53"
"2141",2141,7,2,2.727,5,0,5,"69c28f25453a93389c4e0d53"
"2142",2142,7,2,3.1,5,0,5,"69c28f25453a93389c4e0d53"
"2143",2143,7,3,1.664,5,1,3,"69c28f25453a93389c4e0d53"
"2144",2144,7,6,1.481,5,1,6,"69c28f25453a93389c4e0d53"
"2145",2145,7,8,1.388,5,1,8,"69c28f25453a93389c4e0d53"
"2146",2146,7,6,1.432,5,1,6,"69c28f25453a93389c4e0d53"
"2147",2147,7,8,2.503,5,1,8,"69c28f25453a93389c4e0d53"
"2148",2148,7,3,2.051,5,0,5,"69c28f25453a93389c4e0d53"
"2149",2149,7,6,4.157,5,1,6,"69c28f25453a93389c4e0d53"
"2150",2150,7,2,3.76,5,0,5,"69c28f25453a93389c4e0d53"
"2151",2151,7,4,1.829,5,0,5,"69c28f25453a93389c4e0d53"
"2152",2152,7,3,3.009,5,1,3,"69c28f25453a93389c4e0d53"
"2153",2153,7,4,2.86,5,0,5,"69c28f25453a93389c4e0d53"
"2154",2154,7,2,2.279,5,1,2,"69c28f25453a93389c4e0d53"
"2155",2155,7,7,3.157,5,1,7,"69c28f25453a93389c4e0d53"
"2156",2156,7,7,1.437,5,0,5,"69c28f25453a93389c4e0d53"
"2157",2157,7,6,1.909,5,1,6,"69c28f25453a93389c4e0d53"
"2158",2158,7,2,1.963,5,0,5,"69c28f25453a93389c4e0d53"
"2159",2159,7,8,1.468,5,1,8,"69c28f25453a93389c4e0d53"
"2160",2160,7,3,3.523,5,1,3,"69c28f25453a93389c4e0d53"
"2161",2161,7,2,1.713,5,0,5,"69c28f25453a93389c4e0d53"
"2162",2162,7,7,4.495,5,1,7,"69c28f25453a93389c4e0d53"
"2163",2163,7,3,4.038,5,0,5,"69c28f25453a93389c4e0d53"
"2164",2164,7,4,1.479,5,1,4,"69c28f25453a93389c4e0d53"
"2165",2165,7,4,2.32,5,0,5,"69c28f25453a93389c4e0d53"
"2166",2166,7,6,3.455,5,1,6,"69c28f25453a93389c4e0d53"
"2167",2167,7,6,1.665,5,1,6,"69c28f25453a93389c4e0d53"
"2168",2168,7,2,1.225,5,1,2,"69c28f25453a93389c4e0d53"
"2169",2169,7,8,1.635,5,1,8,"69c28f25453a93389c4e0d53"
"2170",2170,7,4,2.572,5,0,5,"69c28f25453a93389c4e0d53"
"2171",2171,7,4,2.257,5,1,4,"69c28f25453a93389c4e0d53"
"2172",2172,7,6,1.262,5,1,6,"69c28f25453a93389c4e0d53"
"2173",2173,7,4,1.174,5,1,4,"69c28f25453a93389c4e0d53"
"2174",2174,7,3,4.275,5,1,3,"69c28f25453a93389c4e0d53"
"2175",2175,7,2,2.441,5,1,2,"69c28f25453a93389c4e0d53"
"2176",2176,7,6,2.392,5,0,5,"69c28f25453a93389c4e0d53"
"2177",2177,7,3,3.393,5,0,5,"69c28f25453a93389c4e0d53"
"2178",2178,7,8,2.402,5,1,8,"69c28f25453a93389c4e0d53"
"2179",2179,7,2,3.453,5,1,2,"69c28f25453a93389c4e0d53"
"2180",2180,7,3,1.881,5,0,5,"69c28f25453a93389c4e0d53"
"2181",2181,7,7,2.972,5,1,7,"69c28f25453a93389c4e0d53"
"2182",2182,7,2,1.085,5,1,2,"69c28f25453a93389c4e0d53"
"2183",2183,7,7,2.027,5,1,7,"69c28f25453a93389c4e0d53"
"2184",2184,7,6,0.942,5,1,6,"69c28f25453a93389c4e0d53"
"2185",2185,7,4,1.122,5,1,4,"69c28f25453a93389c4e0d53"
"2186",2186,7,8,2.299,5,1,8,"69c28f25453a93389c4e0d53"
"2187",2187,7,7,1.626,5,1,7,"69c28f25453a93389c4e0d53"
"2188",2188,7,7,2.07,5,1,7,"69c28f25453a93389c4e0d53"
"2189",2189,7,4,0.869,5,1,4,"69c28f25453a93389c4e0d53"
"2190",2190,7,3,0.858,5,1,3,"69c28f25453a93389c4e0d53"
