"trial","subject","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
2015,1,2,1.858,5,1,2,"67f12c6537225c87ef8abc87"
2016,1,4,2.043,5,1,4,"67f12c6537225c87ef8abc87"
2017,1,3,1.547,5,0,5,"67f12c6537225c87ef8abc87"
2018,1,7,1.594,5,1,7,"67f12c6537225c87ef8abc87"
2019,1,7,1.73,5,1,7,"67f12c6537225c87ef8abc87"
2020,1,8,2.002,5,1,8,"67f12c6537225c87ef8abc87"
2021,1,2,1.761,5,0,5,"67f12c6537225c87ef8abc87"
2022,1,6,2.254,5,1,6,"67f12c6537225c87ef8abc87"
2023,1,8,1.717,5,1,8,"67f12c6537225c87ef8abc87"
2024,1,3,1.64,5,0,5,"67f12c6537225c87ef8abc87"
2025,1,2,2.091,5,0,5,"67f12c6537225c87ef8abc87"
2026,1,6,1.799,5,0,5,"67f12c6537225c87ef8abc87"
2027,1,7,1.997,5,0,5,"67f12c6537225c87ef8abc87"
2028,1,7,1.878,5,0,5,"67f12c6537225c87ef8abc87"
2029,1,6,2.339,5,0,5,"67f12c6537225c87ef8abc87"
2030,1,6,1.585,5,1,6,"67f12c6537225c87ef8abc87"
2031,1,2,1.85,5,1,2,"67f12c6537225c87ef8abc87"
2032,1,8,1.037,5,0,5,"67f12c6537225c87ef8abc87"
2033,1,7,1.808,5,0,5,"67f12c6537225c87ef8abc87"
2034,1,3,1.852,5,0,5,"67f12c6537225c87ef8abc87"
2035,1,7,1.533,5,1,7,"67f12c6537225c87ef8abc87"
2036,1,2,1.152,5,1,2,"67f12c6537225c87ef8abc87"
2037,1,8,2.137,5,1,8,"67f12c6537225c87ef8abc87"
2038,1,6,2.524,5,0,5,"67f12c6537225c87ef8abc87"
2039,1,4,1.545,5,1,4,"67f12c6537225c87ef8abc87"
2040,1,3,2.081,5,1,3,"67f12c6537225c87ef8abc87"
2041,1,4,1.631,5,1,4,"67f12c6537225c87ef8abc87"
2042,1,2,2.228,5,1,2,"67f12c6537225c87ef8abc87"
2043,1,4,2.245,5,0,5,"67f12c6537225c87ef8abc87"
2044,1,4,2.608,5,1,4,"67f12c6537225c87ef8abc87"
2045,1,2,2.125,5,0,5,"67f12c6537225c87ef8abc87"
2046,1,8,1.673,5,1,8,"67f12c6537225c87ef8abc87"
2047,1,7,1.936,5,0,5,"67f12c6537225c87ef8abc87"
2048,1,4,2.636,5,1,4,"67f12c6537225c87ef8abc87"
2049,1,4,1.845,5,0,5,"67f12c6537225c87ef8abc87"
2050,1,7,2.032,5,1,7,"67f12c6537225c87ef8abc87"
2051,1,2,2.17,5,0,5,"67f12c6537225c87ef8abc87"
2052,1,2,2.278,5,1,2,"67f12c6537225c87ef8abc87"
2053,1,8,2.064,5,1,8,"67f12c6537225c87ef8abc87"
2054,1,6,1.868,5,1,6,"67f12c6537225c87ef8abc87"
2055,1,6,1.95,5,1,6,"67f12c6537225c87ef8abc87"
2056,1,8,1.832,5,0,5,"67f12c6537225c87ef8abc87"
2057,1,3,2.653,5,0,5,"67f12c6537225c87ef8abc87"
2058,1,6,1.916,5,1,6,"67f12c6537225c87ef8abc87"
2059,1,3,2.539,5,1,3,"67f12c6537225c87ef8abc87"
2060,1,4,1.299,5,1,4,"67f12c6537225c87ef8abc87"
2061,1,2,1.802,5,1,2,"67f12c6537225c87ef8abc87"
2062,1,3,1.988,5,0,5,"67f12c6537225c87ef8abc87"
2063,1,6,1.05,5,0,5,"67f12c6537225c87ef8abc87"
2064,1,6,2.98,5,0,5,"67f12c6537225c87ef8abc87"
2065,1,7,2.226,5,1,7,"67f12c6537225c87ef8abc87"
2066,1,7,1.126,5,0,5,"67f12c6537225c87ef8abc87"
2067,1,3,1.958,5,0,5,"67f12c6537225c87ef8abc87"
2068,1,6,1.578,5,1,6,"67f12c6537225c87ef8abc87"
2069,1,3,1.722,5,0,5,"67f12c6537225c87ef8abc87"
2070,1,8,2.195,5,1,8,"67f12c6537225c87ef8abc87"
2071,1,8,2.747,5,0,5,"67f12c6537225c87ef8abc87"
2072,1,4,1.378,5,1,4,"67f12c6537225c87ef8abc87"
2073,1,7,1.722,5,1,7,"67f12c6537225c87ef8abc87"
2074,1,3,1.793,5,0,5,"67f12c6537225c87ef8abc87"
2075,1,3,1.581,5,0,5,"67f12c6537225c87ef8abc87"
2076,1,4,1.945,5,1,4,"67f12c6537225c87ef8abc87"
2077,1,7,2.136,5,1,7,"67f12c6537225c87ef8abc87"
2078,1,6,2.101,5,0,5,"67f12c6537225c87ef8abc87"
2079,1,7,2.239,5,1,7,"67f12c6537225c87ef8abc87"
2080,1,4,1.76,5,1,4,"67f12c6537225c87ef8abc87"
2081,1,2,1.704,5,1,2,"67f12c6537225c87ef8abc87"
2082,1,8,2.259,5,1,8,"67f12c6537225c87ef8abc87"
2083,1,6,2.127,5,0,5,"67f12c6537225c87ef8abc87"
2084,1,7,1.533,5,0,5,"67f12c6537225c87ef8abc87"
2085,1,8,2.524,5,1,8,"67f12c6537225c87ef8abc87"
2086,1,2,1.323,5,0,5,"67f12c6537225c87ef8abc87"
2087,1,3,1.347,5,0,5,"67f12c6537225c87ef8abc87"
2088,1,6,2.495,5,1,6,"67f12c6537225c87ef8abc87"
2089,1,8,1.831,5,0,5,"67f12c6537225c87ef8abc87"
2090,1,3,1.849,5,1,3,"67f12c6537225c87ef8abc87"
2091,1,6,2.259,5,0,5,"67f12c6537225c87ef8abc87"
2092,1,4,2.5,5,1,4,"67f12c6537225c87ef8abc87"
2093,1,7,1.757,5,1,7,"67f12c6537225c87ef8abc87"
2094,1,7,2.551,5,0,5,"67f12c6537225c87ef8abc87"
2095,1,4,2.165,5,0,5,"67f12c6537225c87ef8abc87"
2096,1,4,1.559,5,0,5,"67f12c6537225c87ef8abc87"
2097,1,2,2.459,5,1,2,"67f12c6537225c87ef8abc87"
2098,1,6,1.543,5,1,6,"67f12c6537225c87ef8abc87"
2099,1,8,1.832,5,1,8,"67f12c6537225c87ef8abc87"
2100,1,7,2.05,5,0,5,"67f12c6537225c87ef8abc87"
2101,1,3,1.709,5,0,5,"67f12c6537225c87ef8abc87"
2102,1,3,2.067,5,0,5,"67f12c6537225c87ef8abc87"
2103,1,6,2.566,5,1,6,"67f12c6537225c87ef8abc87"
2104,1,8,1.996,5,0,5,"67f12c6537225c87ef8abc87"
2105,1,2,1.644,5,0,5,"67f12c6537225c87ef8abc87"
2106,7,8,1.227,5,1,8,"69c28f25453a93389c4e0d53"
2107,7,3,3.057,5,1,3,"69c28f25453a93389c4e0d53"
2108,7,4,4.004,5,0,5,"69c28f25453a93389c4e0d53"
2109,7,3,2.346,5,0,5,"69c28f25453a93389c4e0d53"
2110,7,2,1.559,5,1,2,"69c28f25453a93389c4e0d53"
2111,7,6,1.405,5,0,5,"69c28f25453a93389c4e0d53"
2112,7,3,2.247,5,1,3,"69c28f25453a93389c4e0d53"
2113,7,7,1.643,5,0,5,"69c28f25453a93389c4e0d53"
2114,7,4,1.696,5,1,4,"69c28f25453a93389c4e0d53"
2115,7,6,1.936,5,0,5,"69c28f25453a93389c4e0d53"
2116,7,4,2.56,5,0,5,"69c28f25453a93389c4e0d53"
2117,7,2,1.947,5,0,5,"69c28f25453a93389c4e0d53"
2118,7,8,1.882,5,1,8,"69c28f25453a93389c4e0d53"
2119,7,8,2.088,5,1,8,"69c28f25453a93389c4e0d53"
2120,7,7,1.4,5,1,7,"69c28f25453a93389c4e0d53"
2121,7,6,1.139,5,1,6,"69c28f25453a93389c4e0d53"
2122,7,2,1.796,5,1,2,"69c28f25453a93389c4e0d53"
2123,7,7,1.378,5,0,5,"69c28f25453a93389c4e0d53"
2124,7,6,3.246,5,0,5,"69c28f25453a93389c4e0d53"
2125,7,7,1.984,5,1,7,"69c28f25453a93389c4e0d53"
2126,7,6,1.59,5,1,6,"69c28f25453a93389c4e0d53"
2127,7,6,1.812,5,1,6,"69c28f25453a93389c4e0d53"
2128,7,8,2.385,5,1,8,"69c28f25453a93389c4e0d53"
2129,7,2,2.764,5,0,5,"69c28f25453a93389c4e0d53"
2130,7,4,1.924,5,0,5,"69c28f25453a93389c4e0d53"
2131,7,2,2.094,5,1,2,"69c28f25453a93389c4e0d53"
2132,7,7,1.547,5,1,7,"69c28f25453a93389c4e0d53"
2133,7,8,1.44,5,1,8,"69c28f25453a93389c4e0d53"
2134,7,4,2.915,5,1,4,"69c28f25453a93389c4e0d53"
2135,7,4,3.339,5,0,5,"69c28f25453a93389c4e0d53"
2136,7,3,1.812,5,0,5,"69c28f25453a93389c4e0d53"
2137,7,7,1.959,5,1,7,"69c28f25453a93389c4e0d53"
2138,7,8,1.035,5,1,8,"69c28f25453a93389c4e0d53"
2139,7,3,1.903,5,1,3,"69c28f25453a93389c4e0d53"
2140,7,3,1.266,5,1,3,"69c28f25453a93389c4e0d53"
2141,7,2,2.727,5,1,2,"69c28f25453a93389c4e0d53"
2142,7,2,3.1,5,0,5,"69c28f25453a93389c4e0d53"
2143,7,3,1.664,5,1,3,"69c28f25453a93389c4e0d53"
2144,7,6,1.481,5,1,6,"69c28f25453a93389c4e0d53"
2145,7,8,1.388,5,1,8,"69c28f25453a93389c4e0d53"
2146,7,6,1.432,5,0,5,"69c28f25453a93389c4e0d53"
2147,7,8,2.503,5,1,8,"69c28f25453a93389c4e0d53"
2148,7,3,2.051,5,0,5,"69c28f25453a93389c4e0d53"
2149,7,6,4.157,5,1,6,"69c28f25453a93389c4e0d53"
2150,7,2,3.76,5,1,2,"69c28f25453a93389c4e0d53"
2151,7,4,1.829,5,1,4,"69c28f25453a93389c4e0d53"
2152,7,3,3.009,5,1,3,"69c28f25453a93389c4e0d53"
2153,7,4,2.86,5,1,4,"69c28f25453a93389c4e0d53"
2154,7,2,2.279,5,0,5,"69c28f25453a93389c4e0d53"
2155,7,7,3.157,5,1,7,"69c28f25453a93389c4e0d53"
2156,7,7,1.437,5,1,7,"69c28f25453a93389c4e0d53"
2157,7,6,1.909,5,1,6,"69c28f25453a93389c4e0d53"
2158,7,2,1.963,5,1,2,"69c28f25453a93389c4e0d53"
2159,7,8,1.468,5,1,8,"69c28f25453a93389c4e0d53"
2160,7,3,3.523,5,1,3,"69c28f25453a93389c4e0d53"
2161,7,2,1.713,5,1,2,"69c28f25453a93389c4e0d53"
2162,7,7,4.495,5,1,7,"69c28f25453a93389c4e0d53"
2163,7,3,4.038,5,1,3,"69c28f25453a93389c4e0d53"
2164,7,4,1.479,5,1,4,"69c28f25453a93389c4e0d53"
2165,7,4,2.32,5,1,4,"69c28f25453a93389c4e0d53"
2166,7,6,3.455,5,1,6,"69c28f25453a93389c4e0d53"
2167,7,6,1.665,5,1,6,"69c28f25453a93389c4e0d53"
2168,7,2,1.225,5,0,5,"69c28f25453a93389c4e0d53"
2169,7,8,1.635,5,0,5,"69c28f25453a93389c4e0d53"
2170,7,4,2.572,5,1,4,"69c28f25453a93389c4e0d53"
2171,7,4,2.257,5,0,5,"69c28f25453a93389c4e0d53"
2172,7,6,1.262,5,0,5,"69c28f25453a93389c4e0d53"
2173,7,4,1.174,5,1,4,"69c28f25453a93389c4e0d53"
2174,7,3,4.275,5,0,5,"69c28f25453a93389c4e0d53"
2175,7,2,2.441,5,1,2,"69c28f25453a93389c4e0d53"
2176,7,6,2.392,5,1,6,"69c28f25453a93389c4e0d53"
2177,7,3,3.393,5,0,5,"69c28f25453a93389c4e0d53"
2178,7,8,2.402,5,1,8,"69c28f25453a93389c4e0d53"
2179,7,2,3.453,5,1,2,"69c28f25453a93389c4e0d53"
2180,7,3,1.881,5,1,3,"69c28f25453a93389c4e0d53"
2181,7,7,2.972,5,1,7,"69c28f25453a93389c4e0d53"
2182,7,2,1.085,5,1,2,"69c28f25453a93389c4e0d53"
2183,7,7,2.027,5,1,7,"69c28f25453a93389c4e0d53"
2184,7,6,0.942,5,0,5,"69c28f25453a93389c4e0d53"
2185,7,4,1.122,5,1,4,"69c28f25453a93389c4e0d53"
2186,7,8,2.299,5,1,8,"69c28f25453a93389c4e0d53"
2187,7,7,1.626,5,1,7,"69c28f25453a93389c4e0d53"
2188,7,7,2.07,5,1,7,"69c28f25453a93389c4e0d53"
2189,7,4,0.869,5,0,5,"69c28f25453a93389c4e0d53"
2190,7,3,0.858,5,0,5,"69c28f25453a93389c4e0d53"
2191,7,8,0.988,5,1,8,"69c28f25453a93389c4e0d53"
2192,7,4,2.271,5,0,5,"69c28f25453a93389c4e0d53"
2193,7,6,3.046,5,1,6,"69c28f25453a93389c4e0d53"
2194,7,8,2.202,5,1,8,"69c28f25453a93389c4e0d53"
2195,7,2,3.911,5,1,2,"69c28f25453a93389c4e0d53"
2196,7,6,1.675,5,0,5,"69c28f25453a93389c4e0d53"
2197,7,7,1.266,5,0,5,"69c28f25453a93389c4e0d53"
2198,7,3,1.107,5,1,3,"69c28f25453a93389c4e0d53"
2199,7,3,1.345,5,1,3,"69c28f25453a93389c4e0d53"
2200,7,2,2.995,5,1,2,"69c28f25453a93389c4e0d53"
2201,7,2,1.863,5,1,2,"69c28f25453a93389c4e0d53"
2202,7,4,3.91,5,0,5,"69c28f25453a93389c4e0d53"
2203,7,8,3.588,5,1,8,"69c28f25453a93389c4e0d53"
2204,7,6,2.232,5,1,6,"69c28f25453a93389c4e0d53"
2205,7,3,1.924,5,1,3,"69c28f25453a93389c4e0d53"
2206,7,7,1.516,5,0,5,"69c28f25453a93389c4e0d53"
2207,7,4,3.742,5,0,5,"69c28f25453a93389c4e0d53"
2208,7,8,2.358,5,1,8,"69c28f25453a93389c4e0d53"
2209,7,8,1.758,5,0,5,"69c28f25453a93389c4e0d53"
2210,7,3,1.737,5,1,3,"69c28f25453a93389c4e0d53"
2211,7,2,2.541,5,1,2,"69c28f25453a93389c4e0d53"
2212,7,3,2.333,5,0,5,"69c28f25453a93389c4e0d53"
2213,7,7,1.912,5,0,5,"69c28f25453a93389c4e0d53"
2214,7,6,2.141,5,1,6,"69c28f25453a93389c4e0d53"
2215,7,6,2.19,5,0,5,"69c28f25453a93389c4e0d53"
2216,7,4,3.958,5,1,4,"69c28f25453a93389c4e0d53"
2217,7,2,3.512,5,1,2,"69c28f25453a93389c4e0d53"
2218,7,7,1.656,5,1,7,"69c28f25453a93389c4e0d53"
2219,7,7,1.866,5,0,5,"69c28f25453a93389c4e0d53"
2220,7,2,2.029,5,0,5,"69c28f25453a93389c4e0d53"
2221,7,3,2.933,5,0,5,"69c28f25453a93389c4e0d53"
2222,7,8,2.114,5,1,8,"69c28f25453a93389c4e0d53"
2223,7,4,3.483,5,1,4,"69c28f25453a93389c4e0d53"
2224,7,6,2.221,5,1,6,"69c28f25453a93389c4e0d53"
2225,7,2,0.876,5,1,2,"69c28f25453a93389c4e0d53"
2226,7,3,1.705,5,1,3,"69c28f25453a93389c4e0d53"
2227,7,3,1.636,5,0,5,"69c28f25453a93389c4e0d53"
2228,7,6,2.386,5,1,6,"69c28f25453a93389c4e0d53"
2229,7,8,2.625,5,1,8,"69c28f25453a93389c4e0d53"
2230,5,2,1.284,5,1,2,"69b6dac24f3a298e81b97889"
2231,5,2,2.223,5,0,5,"69b6dac24f3a298e81b97889"
2232,5,7,1.336,5,0,5,"69b6dac24f3a298e81b97889"
2233,5,6,1.46,5,1,6,"69b6dac24f3a298e81b97889"
2234,5,8,1.248,5,0,5,"69b6dac24f3a298e81b97889"
2235,5,4,2.184,5,0,5,"69b6dac24f3a298e81b97889"
2236,5,6,2.216,5,1,6,"69b6dac24f3a298e81b97889"
2237,5,8,2.223,5,0,5,"69b6dac24f3a298e81b97889"
2238,5,7,2.536,5,0,5,"69b6dac24f3a298e81b97889"
2239,5,4,1.511,5,0,5,"69b6dac24f3a298e81b97889"
2240,5,8,2.281,5,0,5,"69b6dac24f3a298e81b97889"
2241,5,6,2.314,5,0,5,"69b6dac24f3a298e81b97889"
2242,5,7,2.535,5,1,7,"69b6dac24f3a298e81b97889"
2243,5,3,1.229,5,1,3,"69b6dac24f3a298e81b97889"
2244,5,4,2.05,5,0,5,"69b6dac24f3a298e81b97889"
2245,5,3,1.64,5,0,5,"69b6dac24f3a298e81b97889"
2246,5,2,1.862,5,0,5,"69b6dac24f3a298e81b97889"
2247,5,3,1.682,5,1,3,"69b6dac24f3a298e81b97889"
2248,5,8,0.774,5,0,5,"69b6dac24f3a298e81b97889"
2249,5,3,1.625,5,0,5,"69b6dac24f3a298e81b97889"
2250,5,7,2.606,5,0,5,"69b6dac24f3a298e81b97889"
2251,5,7,1.791,5,0,5,"69b6dac24f3a298e81b97889"
2252,5,2,1.372,5,0,5,"69b6dac24f3a298e81b97889"
2253,5,6,2.095,5,0,5,"69b6dac24f3a298e81b97889"
2254,5,6,1.465,5,1,6,"69b6dac24f3a298e81b97889"
2255,5,4,2.1,5,0,5,"69b6dac24f3a298e81b97889"
2256,5,2,1.555,5,0,5,"69b6dac24f3a298e81b97889"
2257,5,4,1.652,5,1,4,"69b6dac24f3a298e81b97889"
2258,5,8,1.556,5,1,8,"69b6dac24f3a298e81b97889"
2259,5,2,1.348,5,1,2,"69b6dac24f3a298e81b97889"
2260,5,4,1.782,5,1,4,"69b6dac24f3a298e81b97889"
2261,5,7,1.541,5,0,5,"69b6dac24f3a298e81b97889"
2262,5,8,1.283,5,0,5,"69b6dac24f3a298e81b97889"
2263,5,6,1.666,5,1,6,"69b6dac24f3a298e81b97889"
2264,5,3,2.446,5,0,5,"69b6dac24f3a298e81b97889"
2265,5,4,1.503,5,1,4,"69b6dac24f3a298e81b97889"
2266,5,3,1.287,5,0,5,"69b6dac24f3a298e81b97889"
2267,5,2,0.661,5,0,5,"69b6dac24f3a298e81b97889"
2268,5,3,1.335,5,1,3,"69b6dac24f3a298e81b97889"
2269,5,4,1.879,5,0,5,"69b6dac24f3a298e81b97889"
2270,5,4,1.438,5,1,4,"69b6dac24f3a298e81b97889"
2271,5,2,1.67,5,1,2,"69b6dac24f3a298e81b97889"
2272,5,6,1.86,5,1,6,"69b6dac24f3a298e81b97889"
2273,5,7,2.213,5,1,7,"69b6dac24f3a298e81b97889"
2274,5,8,1.433,5,0,5,"69b6dac24f3a298e81b97889"
2275,5,7,1.811,5,0,5,"69b6dac24f3a298e81b97889"
2276,5,6,1.845,5,0,5,"69b6dac24f3a298e81b97889"
2277,5,8,2.393,5,1,8,"69b6dac24f3a298e81b97889"
2278,5,7,1.551,5,0,5,"69b6dac24f3a298e81b97889"
2279,5,3,1.406,5,1,3,"69b6dac24f3a298e81b97889"
2280,5,8,0.835,5,1,8,"69b6dac24f3a298e81b97889"
2281,5,3,0.789,5,0,5,"69b6dac24f3a298e81b97889"
2282,5,8,0.847,5,0,5,"69b6dac24f3a298e81b97889"
2283,5,4,0.877,5,0,5,"69b6dac24f3a298e81b97889"
2284,5,4,2.005,5,0,5,"69b6dac24f3a298e81b97889"
2285,5,2,0.683,5,1,2,"69b6dac24f3a298e81b97889"
2286,5,2,0.562,5,0,5,"69b6dac24f3a298e81b97889"
2287,5,6,1.023,5,1,6,"69b6dac24f3a298e81b97889"
2288,5,6,1.7,5,1,6,"69b6dac24f3a298e81b97889"
2289,5,7,0.713,5,0,5,"69b6dac24f3a298e81b97889"
2290,5,7,1.361,5,0,5,"69b6dac24f3a298e81b97889"
2291,5,6,1.245,5,1,6,"69b6dac24f3a298e81b97889"
2292,5,4,1.27,5,0,5,"69b6dac24f3a298e81b97889"
2293,5,7,1.331,5,0,5,"69b6dac24f3a298e81b97889"
2294,5,3,0.851,5,0,5,"69b6dac24f3a298e81b97889"
2295,5,2,0.91,5,0,5,"69b6dac24f3a298e81b97889"
2296,5,3,0.948,5,0,5,"69b6dac24f3a298e81b97889"
2297,5,6,1.782,5,0,5,"69b6dac24f3a298e81b97889"
2298,5,8,1.735,5,1,8,"69b6dac24f3a298e81b97889"
2299,5,6,1.375,5,0,5,"69b6dac24f3a298e81b97889"
2300,5,7,2.328,5,0,5,"69b6dac24f3a298e81b97889"
2301,5,7,1.444,5,0,5,"69b6dac24f3a298e81b97889"
2302,5,4,1.722,5,1,4,"69b6dac24f3a298e81b97889"
2303,5,2,1.584,5,1,2,"69b6dac24f3a298e81b97889"
2304,5,3,1.63,5,1,3,"69b6dac24f3a298e81b97889"
2305,5,3,1.186,5,1,3,"69b6dac24f3a298e81b97889"
2306,5,2,0.883,5,0,5,"69b6dac24f3a298e81b97889"
2307,5,3,1.644,5,1,3,"69b6dac24f3a298e81b97889"
2308,5,4,0.744,5,1,4,"69b6dac24f3a298e81b97889"
2309,5,2,0.939,5,0,5,"69b6dac24f3a298e81b97889"
2310,5,8,1.355,5,1,8,"69b6dac24f3a298e81b97889"
2311,5,4,0.579,5,0,5,"69b6dac24f3a298e81b97889"
2312,5,8,1.078,5,1,8,"69b6dac24f3a298e81b97889"
2313,5,6,0.808,5,0,5,"69b6dac24f3a298e81b97889"
2314,5,4,0.836,5,0,5,"69b6dac24f3a298e81b97889"
2315,5,6,1.277,5,0,5,"69b6dac24f3a298e81b97889"
2316,5,4,0.653,5,0,5,"69b6dac24f3a298e81b97889"
2317,5,8,1.577,5,1,8,"69b6dac24f3a298e81b97889"
2318,5,6,1.608,5,0,5,"69b6dac24f3a298e81b97889"
2319,5,3,1.497,5,1,3,"69b6dac24f3a298e81b97889"
2320,5,2,1.085,5,1,2,"69b6dac24f3a298e81b97889"
2321,5,2,0.797,5,0,5,"69b6dac24f3a298e81b97889"
2322,5,2,1.41,5,1,2,"69b6dac24f3a298e81b97889"
2323,5,3,1.197,5,0,5,"69b6dac24f3a298e81b97889"
2324,5,8,0.934,5,0,5,"69b6dac24f3a298e81b97889"
2325,5,7,1.049,5,0,5,"69b6dac24f3a298e81b97889"
2326,5,3,1.059,5,0,5,"69b6dac24f3a298e81b97889"
2327,5,7,1.317,5,0,5,"69b6dac24f3a298e81b97889"
2328,5,8,1.005,5,0,5,"69b6dac24f3a298e81b97889"
2329,5,6,1.808,5,1,6,"69b6dac24f3a298e81b97889"
2330,5,7,1.641,5,0,5,"69b6dac24f3a298e81b97889"
2331,5,8,1.417,5,1,8,"69b6dac24f3a298e81b97889"
2332,5,3,0.743,5,1,3,"69b6dac24f3a298e81b97889"
2333,5,2,0.988,5,0,5,"69b6dac24f3a298e81b97889"
2334,5,6,0.967,5,0,5,"69b6dac24f3a298e81b97889"
2335,5,3,1.571,5,1,3,"69b6dac24f3a298e81b97889"
2336,5,4,1.491,5,1,4,"69b6dac24f3a298e81b97889"
2337,5,4,0.873,5,0,5,"69b6dac24f3a298e81b97889"
2338,5,7,1.133,5,0,5,"69b6dac24f3a298e81b97889"
2339,5,2,0.688,5,0,5,"69b6dac24f3a298e81b97889"
2340,5,3,1.03,5,0,5,"69b6dac24f3a298e81b97889"
2341,5,8,0.906,5,1,8,"69b6dac24f3a298e81b97889"
2342,5,4,1.553,5,1,4,"69b6dac24f3a298e81b97889"
2343,5,7,0.873,5,0,5,"69b6dac24f3a298e81b97889"
2344,5,7,1.163,5,1,7,"69b6dac24f3a298e81b97889"
2345,5,6,1.663,5,0,5,"69b6dac24f3a298e81b97889"
2346,5,6,0.985,5,0,5,"69b6dac24f3a298e81b97889"
2347,5,8,0.958,5,0,5,"69b6dac24f3a298e81b97889"
2348,5,4,1.198,5,1,4,"69b6dac24f3a298e81b97889"
2349,5,6,1.016,5,1,6,"69b6dac24f3a298e81b97889"
2350,5,4,0.986,5,1,4,"69b6dac24f3a298e81b97889"
2351,5,3,0.889,5,0,5,"69b6dac24f3a298e81b97889"
2352,5,4,1.172,5,0,5,"69b6dac24f3a298e81b97889"
2353,5,6,1.338,5,1,6,"69b6dac24f3a298e81b97889"
2354,5,6,1.255,5,0,5,"69b6dac24f3a298e81b97889"
2355,5,7,0.897,5,1,7,"69b6dac24f3a298e81b97889"
2356,5,3,1.234,5,0,5,"69b6dac24f3a298e81b97889"
2357,5,3,0.793,5,1,3,"69b6dac24f3a298e81b97889"
2358,5,2,0.459,5,0,5,"69b6dac24f3a298e81b97889"
2359,5,8,0.694,5,1,8,"69b6dac24f3a298e81b97889"
2360,5,8,0.737,5,1,8,"69b6dac24f3a298e81b97889"
2361,5,7,0.867,5,0,5,"69b6dac24f3a298e81b97889"
2362,5,2,0.812,5,1,2,"69b6dac24f3a298e81b97889"
2363,5,7,1.593,5,0,5,"69b6dac24f3a298e81b97889"
2364,5,8,0.942,5,1,8,"69b6dac24f3a298e81b97889"
2365,8,7,3.103,5,0,5,"69c4562c17cbad318b08805c"
2366,8,3,2.822,5,1,3,"69c4562c17cbad318b08805c"
2367,8,6,4.021,5,1,6,"69c4562c17cbad318b08805c"
2368,8,6,1.81,5,0,5,"69c4562c17cbad318b08805c"
2369,8,4,2.441,5,0,5,"69c4562c17cbad318b08805c"
2370,8,2,3.289,5,1,2,"69c4562c17cbad318b08805c"
2371,8,4,1.306,5,1,4,"69c4562c17cbad318b08805c"
2372,8,8,1.924,5,1,8,"69c4562c17cbad318b08805c"
2373,8,8,1.684,5,1,8,"69c4562c17cbad318b08805c"
2374,8,3,2.839,5,1,3,"69c4562c17cbad318b08805c"
2375,8,2,2.327,5,0,5,"69c4562c17cbad318b08805c"
2376,8,3,1.785,5,1,3,"69c4562c17cbad318b08805c"
2377,8,7,1.869,5,0,5,"69c4562c17cbad318b08805c"
2378,8,2,1.957,5,1,2,"69c4562c17cbad318b08805c"
2379,8,8,2.279,5,1,8,"69c4562c17cbad318b08805c"
2380,8,4,1.784,5,0,5,"69c4562c17cbad318b08805c"
2381,8,7,1.262,5,0,5,"69c4562c17cbad318b08805c"
2382,8,6,1.094,5,1,6,"69c4562c17cbad318b08805c"
2383,8,6,2.408,5,1,6,"69c4562c17cbad318b08805c"
2384,8,6,1.71,5,0,5,"69c4562c17cbad318b08805c"
2385,8,4,2.815,5,1,4,"69c4562c17cbad318b08805c"
2386,8,3,2.368,5,1,3,"69c4562c17cbad318b08805c"
2387,8,4,3.285,5,1,4,"69c4562c17cbad318b08805c"
2388,8,3,2.236,5,0,5,"69c4562c17cbad318b08805c"
2389,8,6,2.027,5,0,5,"69c4562c17cbad318b08805c"
2390,8,6,3.045,5,1,6,"69c4562c17cbad318b08805c"
2391,8,2,2.495,5,1,2,"69c4562c17cbad318b08805c"
2392,8,7,1.864,5,1,7,"69c4562c17cbad318b08805c"
2393,8,6,1.839,5,0,5,"69c4562c17cbad318b08805c"
2394,8,4,2.62,5,0,5,"69c4562c17cbad318b08805c"
2395,8,8,1.867,5,0,5,"69c4562c17cbad318b08805c"
2396,8,7,2.727,5,1,7,"69c4562c17cbad318b08805c"
2397,8,7,1.982,5,0,5,"69c4562c17cbad318b08805c"
2398,8,2,1.251,5,0,5,"69c4562c17cbad318b08805c"
2399,8,8,2.55,5,0,5,"69c4562c17cbad318b08805c"
2400,8,4,2.304,5,1,4,"69c4562c17cbad318b08805c"
2401,8,3,1.73,5,1,3,"69c4562c17cbad318b08805c"
2402,8,7,1.273,5,0,5,"69c4562c17cbad318b08805c"
2403,8,3,1.853,5,1,3,"69c4562c17cbad318b08805c"
2404,8,2,1.194,5,1,2,"69c4562c17cbad318b08805c"
2405,8,8,2.068,5,1,8,"69c4562c17cbad318b08805c"
2406,8,6,2.511,5,1,6,"69c4562c17cbad318b08805c"
2407,8,7,1.873,5,0,5,"69c4562c17cbad318b08805c"
2408,8,3,2.239,5,0,5,"69c4562c17cbad318b08805c"
2409,8,6,2.878,5,0,5,"69c4562c17cbad318b08805c"
2410,8,2,1.559,5,1,2,"69c4562c17cbad318b08805c"
2411,8,6,1.731,5,1,6,"69c4562c17cbad318b08805c"
2412,8,7,1.886,5,1,7,"69c4562c17cbad318b08805c"
2413,8,4,2.216,5,1,4,"69c4562c17cbad318b08805c"
2414,8,4,1.835,5,1,4,"69c4562c17cbad318b08805c"
